site,dataset,sub,task,run,suffix,shape,pixdim,tr,num_trs,dur,path
UM,UM_1,0050355,,,T1w,"[256, 256, 102]","[1.02, 1.02, 1.4]",,,,UM_1/sub-0050355/anat/sub-0050355_T1w.nii.gz
UM,UM_1,0050355,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050355/func/sub-0050355_task-rest_run-1_bold.nii.gz
UM,UM_1,0050356,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050356/anat/sub-0050356_T1w.nii.gz
UM,UM_1,0050356,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050356/func/sub-0050356_task-rest_run-1_bold.nii.gz
UM,UM_1,0050357,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050357/anat/sub-0050357_T1w.nii.gz
UM,UM_1,0050357,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050357/func/sub-0050357_task-rest_run-1_bold.nii.gz
UM,UM_1,0050358,,,T1w,"[256, 256, 102]","[1.02, 1.02, 1.4]",,,,UM_1/sub-0050358/anat/sub-0050358_T1w.nii.gz
UM,UM_1,0050358,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050358/func/sub-0050358_task-rest_run-1_bold.nii.gz
UM,UM_1,0050359,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050359/anat/sub-0050359_T1w.nii.gz
UM,UM_1,0050359,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050359/func/sub-0050359_task-rest_run-1_bold.nii.gz
UM,UM_1,0050360,,,T1w,"[256, 256, 102]","[1.02, 1.02, 1.4]",,,,UM_1/sub-0050360/anat/sub-0050360_T1w.nii.gz
UM,UM_1,0050360,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050360/func/sub-0050360_task-rest_run-1_bold.nii.gz
UM,UM_1,0050361,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050361/anat/sub-0050361_T1w.nii.gz
UM,UM_1,0050361,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050361/func/sub-0050361_task-rest_run-1_bold.nii.gz
UM,UM_1,0050362,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050362/anat/sub-0050362_T1w.nii.gz
UM,UM_1,0050362,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050362/func/sub-0050362_task-rest_run-1_bold.nii.gz
UM,UM_1,0050363,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050363/anat/sub-0050363_T1w.nii.gz
UM,UM_1,0050363,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050363/func/sub-0050363_task-rest_run-1_bold.nii.gz
UM,UM_1,0050364,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050364/anat/sub-0050364_T1w.nii.gz
UM,UM_1,0050364,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050364/func/sub-0050364_task-rest_run-1_bold.nii.gz
UM,UM_1,0050365,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050365/anat/sub-0050365_T1w.nii.gz
UM,UM_1,0050365,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050365/func/sub-0050365_task-rest_run-1_bold.nii.gz
UM,UM_1,0050366,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050366/anat/sub-0050366_T1w.nii.gz
UM,UM_1,0050366,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050366/func/sub-0050366_task-rest_run-1_bold.nii.gz
UM,UM_1,0050367,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050367/anat/sub-0050367_T1w.nii.gz
UM,UM_1,0050367,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050367/func/sub-0050367_task-rest_run-1_bold.nii.gz
UM,UM_1,0050368,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050368/anat/sub-0050368_T1w.nii.gz
UM,UM_1,0050368,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050368/func/sub-0050368_task-rest_run-1_bold.nii.gz
UM,UM_1,0050369,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050369/anat/sub-0050369_T1w.nii.gz
UM,UM_1,0050369,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050369/func/sub-0050369_task-rest_run-1_bold.nii.gz
UM,UM_1,0050370,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050370/anat/sub-0050370_T1w.nii.gz
UM,UM_1,0050370,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050370/func/sub-0050370_task-rest_run-1_bold.nii.gz
UM,UM_1,0050371,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050371/anat/sub-0050371_T1w.nii.gz
UM,UM_1,0050371,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050371/func/sub-0050371_task-rest_run-1_bold.nii.gz
UM,UM_1,0050372,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050372/anat/sub-0050372_T1w.nii.gz
UM,UM_1,0050372,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050372/func/sub-0050372_task-rest_run-1_bold.nii.gz
UM,UM_1,0050373,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050373/anat/sub-0050373_T1w.nii.gz
UM,UM_1,0050373,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050373/func/sub-0050373_task-rest_run-1_bold.nii.gz
UM,UM_1,0050374,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050374/anat/sub-0050374_T1w.nii.gz
UM,UM_1,0050374,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050374/func/sub-0050374_task-rest_run-1_bold.nii.gz
UM,UM_1,0050375,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050375/anat/sub-0050375_T1w.nii.gz
UM,UM_1,0050375,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050375/func/sub-0050375_task-rest_run-1_bold.nii.gz
UM,UM_1,0050376,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050376/anat/sub-0050376_T1w.nii.gz
UM,UM_1,0050376,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050376/func/sub-0050376_task-rest_run-1_bold.nii.gz
UM,UM_1,0050377,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050377/anat/sub-0050377_T1w.nii.gz
UM,UM_1,0050377,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050377/func/sub-0050377_task-rest_run-1_bold.nii.gz
UM,UM_1,0050378,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050378/anat/sub-0050378_T1w.nii.gz
UM,UM_1,0050378,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050378/func/sub-0050378_task-rest_run-1_bold.nii.gz
UM,UM_1,0050379,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050379/anat/sub-0050379_T1w.nii.gz
UM,UM_1,0050379,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050379/func/sub-0050379_task-rest_run-1_bold.nii.gz
UM,UM_1,0050380,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050380/anat/sub-0050380_T1w.nii.gz
UM,UM_1,0050380,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050380/func/sub-0050380_task-rest_run-1_bold.nii.gz
UM,UM_1,0050381,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_1/sub-0050381/anat/sub-0050381_T1w.nii.gz
UM,UM_1,0050381,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_1/sub-0050381/func/sub-0050381_task-rest_run-1_bold.nii.gz
UM,UM_2,0050382,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050382/anat/sub-0050382_T1w.nii.gz
UM,UM_2,0050382,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050382/func/sub-0050382_task-rest_run-1_bold.nii.gz
UM,UM_2,0050383,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050383/anat/sub-0050383_T1w.nii.gz
UM,UM_2,0050383,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050383/func/sub-0050383_task-rest_run-1_bold.nii.gz
UM,UM_2,0050385,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050385/anat/sub-0050385_T1w.nii.gz
UM,UM_2,0050385,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050385/func/sub-0050385_task-rest_run-1_bold.nii.gz
UM,UM_2,0050386,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050386/anat/sub-0050386_T1w.nii.gz
UM,UM_2,0050386,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050386/func/sub-0050386_task-rest_run-1_bold.nii.gz
UM,UM_2,0050387,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050387/anat/sub-0050387_T1w.nii.gz
UM,UM_2,0050387,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050387/func/sub-0050387_task-rest_run-1_bold.nii.gz
UM,UM_2,0050388,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050388/anat/sub-0050388_T1w.nii.gz
UM,UM_2,0050388,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050388/func/sub-0050388_task-rest_run-1_bold.nii.gz
UM,UM_2,0050390,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050390/anat/sub-0050390_T1w.nii.gz
UM,UM_2,0050390,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050390/func/sub-0050390_task-rest_run-1_bold.nii.gz
UM,UM_2,0050391,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050391/anat/sub-0050391_T1w.nii.gz
UM,UM_2,0050391,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050391/func/sub-0050391_task-rest_run-1_bold.nii.gz
UM,UM_2,0050397,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050397/anat/sub-0050397_T1w.nii.gz
UM,UM_2,0050397,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050397/func/sub-0050397_task-rest_run-1_bold.nii.gz
UM,UM_2,0050399,,,T1w,"[256, 256, 124]","[1.02, 1.02, 1.2]",,,,UM_2/sub-0050399/anat/sub-0050399_T1w.nii.gz
UM,UM_2,0050399,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050399/func/sub-0050399_task-rest_run-1_bold.nii.gz
UM,UM_2,0050402,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050402/anat/sub-0050402_T1w.nii.gz
UM,UM_2,0050402,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050402/func/sub-0050402_task-rest_run-1_bold.nii.gz
UM,UM_2,0050403,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050403/anat/sub-0050403_T1w.nii.gz
UM,UM_2,0050403,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050403/func/sub-0050403_task-rest_run-1_bold.nii.gz
UM,UM_2,0050404,,,T1w,"[106, 256, 256]","[1.4, 0.86, 0.86]",,,,UM_2/sub-0050404/anat/sub-0050404_T1w.nii.gz
UM,UM_2,0050404,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050404/func/sub-0050404_task-rest_run-1_bold.nii.gz
UM,UM_2,0050405,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050405/anat/sub-0050405_T1w.nii.gz
UM,UM_2,0050405,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050405/func/sub-0050405_task-rest_run-1_bold.nii.gz
UM,UM_2,0050406,,,T1w,"[102, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050406/anat/sub-0050406_T1w.nii.gz
UM,UM_2,0050406,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050406/func/sub-0050406_task-rest_run-1_bold.nii.gz
UM,UM_2,0050407,,,T1w,"[105, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050407/anat/sub-0050407_T1w.nii.gz
UM,UM_2,0050407,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050407/func/sub-0050407_task-rest_run-1_bold.nii.gz
UM,UM_2,0050408,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050408/anat/sub-0050408_T1w.nii.gz
UM,UM_2,0050408,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050408/func/sub-0050408_task-rest_run-1_bold.nii.gz
UM,UM_2,0050410,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050410/anat/sub-0050410_T1w.nii.gz
UM,UM_2,0050410,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050410/func/sub-0050410_task-rest_run-1_bold.nii.gz
UM,UM_2,0050411,,,T1w,"[120, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050411/anat/sub-0050411_T1w.nii.gz
UM,UM_2,0050411,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050411/func/sub-0050411_task-rest_run-1_bold.nii.gz
UM,UM_2,0050412,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050412/anat/sub-0050412_T1w.nii.gz
UM,UM_2,0050412,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050412/func/sub-0050412_task-rest_run-1_bold.nii.gz
UM,UM_2,0050413,,,T1w,"[116, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050413/anat/sub-0050413_T1w.nii.gz
UM,UM_2,0050413,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050413/func/sub-0050413_task-rest_run-1_bold.nii.gz
UM,UM_2,0050414,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050414/anat/sub-0050414_T1w.nii.gz
UM,UM_2,0050414,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050414/func/sub-0050414_task-rest_run-1_bold.nii.gz
UM,UM_2,0050415,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050415/anat/sub-0050415_T1w.nii.gz
UM,UM_2,0050415,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050415/func/sub-0050415_task-rest_run-1_bold.nii.gz
UM,UM_2,0050416,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050416/anat/sub-0050416_T1w.nii.gz
UM,UM_2,0050416,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050416/func/sub-0050416_task-rest_run-1_bold.nii.gz
UM,UM_2,0050417,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050417/anat/sub-0050417_T1w.nii.gz
UM,UM_2,0050417,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050417/func/sub-0050417_task-rest_run-1_bold.nii.gz
UM,UM_2,0050418,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050418/anat/sub-0050418_T1w.nii.gz
UM,UM_2,0050418,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050418/func/sub-0050418_task-rest_run-1_bold.nii.gz
UM,UM_2,0050419,,,T1w,"[120, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050419/anat/sub-0050419_T1w.nii.gz
UM,UM_2,0050419,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050419/func/sub-0050419_task-rest_run-1_bold.nii.gz
UM,UM_2,0050421,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050421/anat/sub-0050421_T1w.nii.gz
UM,UM_2,0050421,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050421/func/sub-0050421_task-rest_run-1_bold.nii.gz
UM,UM_2,0050422,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050422/anat/sub-0050422_T1w.nii.gz
UM,UM_2,0050422,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050422/func/sub-0050422_task-rest_run-1_bold.nii.gz
UM,UM_2,0050423,,,T1w,"[112, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050423/anat/sub-0050423_T1w.nii.gz
UM,UM_2,0050423,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050423/func/sub-0050423_task-rest_run-1_bold.nii.gz
UM,UM_2,0050424,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050424/anat/sub-0050424_T1w.nii.gz
UM,UM_2,0050424,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050424/func/sub-0050424_task-rest_run-1_bold.nii.gz
UM,UM_2,0050425,,,T1w,"[106, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050425/anat/sub-0050425_T1w.nii.gz
UM,UM_2,0050425,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050425/func/sub-0050425_task-rest_run-1_bold.nii.gz
UM,UM_2,0050426,,,T1w,"[256, 256, 124]","[1.0, 1.0, 1.2]",,,,UM_2/sub-0050426/anat/sub-0050426_T1w.nii.gz
UM,UM_2,0050426,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050426/func/sub-0050426_task-rest_run-1_bold.nii.gz
UM,UM_2,0050427,,,T1w,"[110, 256, 256]","[1.4, 1.0, 1.0]",,,,UM_2/sub-0050427/anat/sub-0050427_T1w.nii.gz
UM,UM_2,0050427,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050427/func/sub-0050427_task-rest_run-1_bold.nii.gz
UM,UM_2,0050428,,,T1w,"[256, 256, 106]","[1.0, 1.0, 1.4]",,,,UM_2/sub-0050428/anat/sub-0050428_T1w.nii.gz
UM,UM_2,0050428,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.0]",2.0,300.0,600.0,UM_2/sub-0050428/func/sub-0050428_task-rest_run-1_bold.nii.gz
USM,USM,0050432,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050432/anat/sub-0050432_T1w.nii.gz
USM,USM,0050432,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050432/func/sub-0050432_task-rest_run-1_bold.nii.gz
USM,USM,0050433,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050433/anat/sub-0050433_T1w.nii.gz
USM,USM,0050433,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050433/func/sub-0050433_task-rest_run-1_bold.nii.gz
USM,USM,0050434,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050434/anat/sub-0050434_T1w.nii.gz
USM,USM,0050434,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050434/func/sub-0050434_task-rest_run-1_bold.nii.gz
USM,USM,0050435,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050435/anat/sub-0050435_T1w.nii.gz
USM,USM,0050435,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050435/func/sub-0050435_task-rest_run-1_bold.nii.gz
USM,USM,0050436,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050436/anat/sub-0050436_T1w.nii.gz
USM,USM,0050436,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050436/func/sub-0050436_task-rest_run-1_bold.nii.gz
USM,USM,0050437,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050437/anat/sub-0050437_T1w.nii.gz
USM,USM,0050437,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050437/func/sub-0050437_task-rest_run-1_bold.nii.gz
USM,USM,0050438,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050438/anat/sub-0050438_T1w.nii.gz
USM,USM,0050438,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050438/func/sub-0050438_task-rest_run-1_bold.nii.gz
USM,USM,0050439,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050439/anat/sub-0050439_T1w.nii.gz
USM,USM,0050439,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050439/func/sub-0050439_task-rest_run-1_bold.nii.gz
USM,USM,0050440,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050440/anat/sub-0050440_T1w.nii.gz
USM,USM,0050440,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050440/func/sub-0050440_task-rest_run-1_bold.nii.gz
USM,USM,0050441,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050441/anat/sub-0050441_T1w.nii.gz
USM,USM,0050441,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050441/func/sub-0050441_task-rest_run-1_bold.nii.gz
USM,USM,0050442,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050442/anat/sub-0050442_T1w.nii.gz
USM,USM,0050442,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050442/func/sub-0050442_task-rest_run-1_bold.nii.gz
USM,USM,0050443,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050443/anat/sub-0050443_T1w.nii.gz
USM,USM,0050443,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050443/func/sub-0050443_task-rest_run-1_bold.nii.gz
USM,USM,0050444,,,T1w,"[153, 441, 400]","[1.2, 0.5, 0.5]",,,,USM/sub-0050444/anat/sub-0050444_T1w.nii.gz
USM,USM,0050444,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050444/func/sub-0050444_task-rest_run-1_bold.nii.gz
USM,USM,0050445,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050445/anat/sub-0050445_T1w.nii.gz
USM,USM,0050445,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050445/func/sub-0050445_task-rest_run-1_bold.nii.gz
USM,USM,0050446,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050446/anat/sub-0050446_T1w.nii.gz
USM,USM,0050446,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050446/func/sub-0050446_task-rest_run-1_bold.nii.gz
USM,USM,0050447,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050447/anat/sub-0050447_T1w.nii.gz
USM,USM,0050447,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050447/func/sub-0050447_task-rest_run-1_bold.nii.gz
USM,USM,0050448,,,T1w,"[160, 480, 512]","[1.2, 0.5, 0.5]",,,,USM/sub-0050448/anat/sub-0050448_T1w.nii.gz
USM,USM,0050448,rest,1,bold,"[64, 64, 40]","[3.44, 3.44, 3.3]",2.0,240.0,480.0,USM/sub-0050448/func/sub-0050448_task-rest_run-1_bold.nii.gz
